portfolio_scope,fit_provenance,fit_end,as_of_month,published_quarter,unemployment_rate,house_price_index,hpi_change_yoy,within_published_window,unemployment_change_3m,unemployment_rate_lag_1,unemployment_change_3m_lag_1,hpi_change_yoy_lag_1,unemployment_rate_lag_3,unemployment_change_3m_lag_3,hpi_change_yoy_lag_3,unemployment_rate_lag_6,unemployment_change_3m_lag_6,hpi_change_yoy_lag_6,scenario
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2022-01-01,2022Q1,8.6,160.0,0.0596026490066226,True,-0.3000000000000007,8.9,-0.29999999999999893,0.03289473684210531,8.9,-0.29999999999999893,0.03289473684210531,9.2,-0.3000000000000007,-0.012820512820512775,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2022-02-01,2022Q1,8.6,160.0,0.0596026490066226,True,-0.3000000000000007,8.6,-0.3000000000000007,0.0596026490066226,8.9,-0.29999999999999893,0.03289473684210531,9.2,-0.3000000000000007,-0.012820512820512775,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2022-03-01,2022Q1,8.6,160.0,0.0596026490066226,True,-0.3000000000000007,8.6,-0.3000000000000007,0.0596026490066226,8.9,-0.29999999999999893,0.03289473684210531,9.2,-0.3000000000000007,-0.012820512820512775,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2022-04-01,,8.491821376383701,,0.05875991905269291,False,-0.10817862361629871,8.6,-0.3000000000000007,0.0596026490066226,8.6,-0.3000000000000007,0.0596026490066226,8.9,-0.29999999999999893,0.03289473684210531,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2022-05-01,,8.386722388190435,,0.05794117998468332,False,-0.2132776118095645,8.491821376383701,-0.10817862361629871,0.05875991905269291,8.6,-0.3000000000000007,0.0596026490066226,8.9,-0.29999999999999893,0.03289473684210531,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2022-06-01,,8.28461536417775,,0.057145748828641665,False,-0.31538463582224985,8.386722388190435,-0.2132776118095645,0.05794117998468332,8.6,-0.3000000000000007,0.0596026490066226,8.9,-0.29999999999999893,0.03289473684210531,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2022-07-01,,8.18541512893329,,0.05637296205355846,False,-0.30640624745041123,8.28461536417775,-0.31538463582224985,0.057145748828641665,8.491821376383701,-0.10817862361629871,0.05875991905269291,8.6,-0.3000000000000007,0.0596026490066226,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2022-08-01,,8.089038931823342,,0.05562217501786404,False,-0.2976834563670927,8.18541512893329,-0.30640624745041123,0.05637296205355846,8.386722388190435,-0.2132776118095645,0.05794117998468332,8.6,-0.3000000000000007,0.0596026490066226,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2022-09-01,,7.995406377964114,,0.054892761431682875,False,-0.28920898621363555,8.089038931823342,-0.2976834563670927,0.05562217501786404,8.28461536417775,-0.31538463582224985,0.057145748828641665,8.6,-0.3000000000000007,0.0596026490066226,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2022-10-01,,7.904439361158089,,0.054184112834396475,False,-0.2809757677752005,7.995406377964114,-0.28920898621363555,0.054892761431682875,8.18541512893329,-0.30640624745041123,0.05637296205355846,8.491821376383701,-0.10817862361629871,0.05875991905269291,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2022-11-01,,7.816061998739579,,0.05349563808707905,False,-0.27297693308376303,7.904439361158089,-0.2809757677752005,0.054184112834396475,8.089038931823342,-0.2976834563670927,0.05562217501786404,8.386722388190435,-0.2132776118095645,0.05794117998468332,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2022-12-01,,7.730200568275087,,0.0528267628793825,False,-0.26520580968902685,7.816061998739579,-0.27297693308376303,0.05349563808707905,7.995406377964114,-0.28920898621363555,0.054892761431682875,8.28461536417775,-0.31538463582224985,0.057145748828641665,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2023-01-01,,7.646783446065695,,0.05217692925045955,False,-0.2576559150923945,7.730200568275087,-0.26520580968902685,0.0528267628793825,7.904439361158089,-0.2809757677752005,0.054184112834396475,8.18541512893329,-0.30640624745041123,0.05637296205355846,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2023-02-01,,7.565741047400156,,0.05154559512352515,False,-0.25032095133942356,7.646783446065695,-0.2576559150923945,0.05217692925045955,7.816061998739579,-0.27297693308376303,0.05349563808707905,8.089038931823342,-0.2976834563670927,0.05562217501786404,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2023-03-01,,7.48700576850888,,0.05093223385366806,False,-0.24319479976620695,7.565741047400156,-0.25032095133942356,0.05154559512352515,7.730200568275087,-0.26520580968902685,0.0528267628793825,7.995406377964114,-0.28920898621363555,0.054892761431682875,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2023-04-01,,7.410511930170369,,0.050336333788535345,False,-0.2362715158953259,7.48700576850888,-0.24319479976620695,0.05093223385366806,7.646783446065695,-0.2576559150923945,0.05217692925045955,7.904439361158089,-0.2809757677752005,0.054184112834396475,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2023-05-01,,7.336195722923065,,0.049757397841523415,False,-0.22954532447709042,7.410511930170369,-0.2362715158953259,0.050336333788535345,7.565741047400156,-0.25032095133942356,0.05154559512352515,7.816061998739579,-0.27297693308376303,0.05349563808707905,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2023-06-01,,7.263995153836918,,0.0491949430771193,False,-0.2230106146719626,7.336195722923065,-0.22954532447709042,0.049757397841523415,7.48700576850888,-0.24319479976620695,0.05093223385366806,7.730200568275087,-0.26520580968902685,0.0528267628793825,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2023-07-01,,7.193849994800258,,0.04864850030804668,False,-0.21666193537011047,7.263995153836918,-0.2230106146719626,0.0491949430771193,7.410511930170369,-0.2362715158953259,0.050336333788535345,7.646783446065695,-0.2576559150923945,0.05217692925045955,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2023-08-01,,7.125701732278845,,0.04811761370388021,False,-0.21049399064422047,7.193849994800258,-0.21666193537011047,0.04864850030804668,7.336195722923065,-0.22954532447709042,0.049757397841523415,7.565741047400156,-0.25032095133942356,0.05154559512352515,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2023-09-01,,7.059493518505169,,0.04760184041080191,False,-0.2045016353317486,7.125701732278845,-0.21049399064422047,0.04811761370388021,7.263995153836918,-0.2230106146719626,0.0491949430771193,7.48700576850888,-0.24319479976620695,0.05093223385366806,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2023-10-01,,6.995170124057318,,0.04710075018218236,False,-0.19867987074294025,7.059493518505169,-0.2045016353317486,0.04760184041080191,7.193849994800258,-0.21666193537011047,0.04864850030804668,7.410511930170369,-0.2362715158953259,0.050336333788535345,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2023-11-01,,6.932677891787808,,0.04661392501967851,False,-0.19302384049103694,6.995170124057318,-0.19867987074294025,0.04710075018218236,7.125701732278845,-0.21049399064422047,0.04811761370388021,7.336195722923065,-0.22954532447709042,0.049757397841523415,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2023-12-01,,6.871964692063989,,0.04614095882454873,False,-0.18752882644117985,6.932677891787808,-0.19302384049103694,0.04661392501967851,7.059493518505169,-0.2045016353317486,0.04760184041080191,7.263995153836918,-0.2230106146719626,0.0491949430771193,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-01-01,,6.812979879282661,,0.045681457058894245,False,-0.18219024477465684,6.871964692063989,-0.18752882644117985,0.04614095882454873,6.995170124057318,-0.19867987074294025,0.04710075018218236,7.193849994800258,-0.21666193537011047,0.04864850030804668,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-02-01,,6.7556742496226345,,0.045235036416544444,False,-0.1770036421651735,6.812979879282661,-0.18219024477465684,0.045681457058894245,6.932677891787808,-0.19302384049103694,0.04661392501967851,7.125701732278845,-0.21049399064422047,0.04811761370388021,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-03-01,,6.699999999999999,,0.0448013245033113,False,-0.17196469206399012,6.7556742496226345,-0.1770036421651735,0.045235036416544444,6.871964692063989,-0.18752882644117985,0.04614095882454873,7.059493518505169,-0.2045016353317486,0.04760184041080191,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-04-01,,6.645910688191851,,0.044379959526346456,False,-0.16706919109081042,6.699999999999999,-0.17196469206399012,0.0448013245033113,6.812979879282661,-0.18219024477465684,0.045681457058894245,6.995170124057318,-0.19867987074294025,0.04710075018218236,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-05-01,,6.593361194095218,,0.04397058999234166,False,-0.1623130555274166,6.645910688191851,-0.16706919109081042,0.044379959526346456,6.7556742496226345,-0.1770036421651735,0.045235036416544444,6.932677891787808,-0.19302384049103694,0.04661392501967851,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-06-01,,6.542307682088875,,0.04357287441432083,False,-0.15769231791112404,6.593361194095218,-0.1623130555274166,0.04397058999234166,6.699999999999999,-0.17196469206399012,0.0448013245033113,6.871964692063989,-0.18752882644117985,0.04614095882454873,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-07-01,,6.492707564466644,,0.04318648102677923,False,-0.1532031237252065,6.542307682088875,-0.15769231791112404,0.04357287441432083,6.645910688191851,-0.16706919109081042,0.044379959526346456,6.812979879282661,-0.18219024477465684,0.045681457058894245,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-08-01,,6.444519465911672,,0.04281108750893202,False,-0.14884172818354635,6.492707564466644,-0.1532031237252065,0.04318648102677923,6.593361194095218,-0.1623130555274166,0.04397058999234166,6.7556742496226345,-0.1770036421651735,0.045235036416544444,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-09-01,,6.3977031889820575,,0.042446380715841434,False,-0.14460449310681778,6.444519465911672,-0.14884172818354635,0.04281108750893202,6.542307682088875,-0.15769231791112404,0.04357287441432083,6.699999999999999,-0.17196469206399012,0.0448013245033113,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-10-01,,6.3522196805790445,,0.04209205641719824,False,-0.1404878838875998,6.3977031889820575,-0.14460449310681778,0.042446380715841434,6.492707564466644,-0.1532031237252065,0.04318648102677923,6.645910688191851,-0.16706919109081042,0.044379959526346456,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-11-01,,6.308030999369789,,0.041747819043539525,False,-0.1364884665418824,6.3522196805790445,-0.1404878838875998,0.04209205641719824,6.444519465911672,-0.14884172818354635,0.04281108750893202,6.593361194095218,-0.1623130555274166,0.04397058999234166,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-12-01,,6.265100284137543,,0.04141338143969125,False,-0.1326029048445143,6.308030999369789,-0.1364884665418824,0.041747819043539525,6.3977031889820575,-0.14460449310681778,0.042446380715841434,6.542307682088875,-0.15769231791112404,0.04357287441432083,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-01-01,,6.223391723032847,,0.041088464625229776,False,-0.12882795754619725,6.265100284137543,-0.1326029048445143,0.04141338143969125,6.3522196805790445,-0.1404878838875998,0.04209205641719824,6.492707564466644,-0.1532031237252065,0.04318648102677923,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-02-01,,6.182870523700078,,0.040772797561762573,False,-0.1251604756697109,6.223391723032847,-0.12882795754619725,0.041088464625229776,6.308030999369789,-0.1364884665418824,0.041747819043539525,6.444519465911672,-0.14884172818354635,0.04281108750893202,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-03-01,,6.14350288425444,,0.04046611692683403,False,-0.12159739988310303,6.182870523700078,-0.1251604756697109,0.040772797561762573,6.265100284137543,-0.1326029048445143,0.04141338143969125,6.3977031889820575,-0.14460449310681778,0.042446380715841434,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-04-01,,6.105255965085185,,0.04016816689426767,False,-0.11813575794766251,6.14350288425444,-0.12159739988310303,0.04046611692683403,6.223391723032847,-0.12882795754619725,0.041088464625229776,6.3522196805790445,-0.1404878838875998,0.04209205641719824,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-05-01,,6.068097861461532,,0.03987869892076171,False,-0.1147726622385461,6.105255965085185,-0.11813575794766251,0.04016816689426767,6.182870523700078,-0.1251604756697109,0.040772797561762573,6.308030999369789,-0.1364884665418824,0.041747819043539525,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-06-01,,6.031997576918458,,0.03959747153855965,False,-0.11150530733598174,6.068097861461532,-0.1147726622385461,0.03987869892076171,6.14350288425444,-0.12159739988310303,0.04046611692683403,6.265100284137543,-0.1326029048445143,0.04141338143969125,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-07-01,,5.9969249974001295,,0.03932425015402334,False,-0.10833096768505523,6.031997576918458,-0.11150530733598174,0.03959747153855965,6.105255965085185,-0.11813575794766251,0.04016816689426767,6.223391723032847,-0.12882795754619725,0.041088464625229776,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-08-01,,5.962850866139423,,0.0390588068519401,False,-0.10524699532210935,5.9969249974001295,-0.10833096768505523,0.03932425015402334,6.068097861461532,-0.1147726622385461,0.03987869892076171,6.182870523700078,-0.1251604756697109,0.040772797561762573,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-09-01,,5.929746759252585,,0.038800920205400956,False,-0.1022508176658734,5.962850866139423,-0.10524699532210935,0.0390588068519401,6.031997576918458,-0.11150530733598174,0.03959747153855965,6.14350288425444,-0.12159739988310303,0.04046611692683403,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-10-01,,5.897585062028659,,0.03855037509109118,False,-0.09933993537147057,5.929746759252585,-0.1022508176658734,0.038800920205400956,5.9969249974001295,-0.10833096768505523,0.03932425015402334,6.105255965085185,-0.11813575794766251,0.04016816689426767,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-11-01,,5.866338945893904,,0.038306962509839254,False,-0.09651192024551847,5.897585062028659,-0.09933993537147057,0.03855037509109118,5.962850866139423,-0.10524699532210935,0.0390588068519401,6.068097861461532,-0.1147726622385461,0.03987869892076171,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-12-01,,5.835982346031995,,0.038070479412274365,False,-0.09376441322059037,5.866338945893904,-0.09651192024551847,0.038306962509839254,5.929746759252585,-0.1022508176658734,0.038800920205400956,6.031997576918458,-0.11150530733598174,0.03959747153855965,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-01-01,,5.80648993964133,,0.03784072852944712,False,-0.09109512238732886,5.835982346031995,-0.09376441322059037,0.038070479412274365,5.897585062028659,-0.09933993537147057,0.03855037509109118,5.9969249974001295,-0.10833096768505523,0.03932425015402334,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-02-01,,5.777837124811318,,0.03761751820827222,False,-0.08850182108258675,5.80648993964133,-0.09109512238732886,0.03784072852944712,5.866338945893904,-0.09651192024551847,0.038306962509839254,5.962850866139423,-0.10524699532210935,0.0390588068519401,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-03-01,,5.75,,0.03740066225165565,False,-0.08598234603199462,5.777837124811318,-0.08850182108258675,0.03761751820827222,5.835982346031995,-0.09376441322059037,0.038070479412274365,5.929746759252585,-0.1022508176658734,0.038800920205400956,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-04-01,,5.722955344095926,,0.03718997976317323,False,-0.08353459554540432,5.75,-0.08598234603199462,0.03740066225165565,5.80648993964133,-0.09109512238732886,0.03784072852944712,5.897585062028659,-0.09933993537147057,0.03855037509109118,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-05-01,,5.696680597047608,,0.03698529499617083,False,-0.08115652776370919,5.722955344095926,-0.08353459554540432,0.03718997976317323,5.777837124811318,-0.08850182108258675,0.03761751820827222,5.866338945893904,-0.09651192024551847,0.038306962509839254,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-06-01,,5.671153841044437,,0.03678643720716042,False,-0.0788461589555629,5.696680597047608,-0.08115652776370919,0.03698529499617083,5.75,-0.08598234603199462,0.03740066225165565,5.835982346031995,-0.09376441322059037,0.038070479412274365,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-07-01,,5.646353782233322,,0.036593240513389615,False,-0.0766015618626037,5.671153841044437,-0.0788461589555629,0.03678643720716042,5.722955344095926,-0.08353459554540432,0.03718997976317323,5.80648993964133,-0.09109512238732886,0.03784072852944712,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-08-01,,5.622259732955835,,0.03640554375446601,False,-0.07442086409177318,5.646353782233322,-0.0766015618626037,0.036593240513389615,5.696680597047608,-0.08115652776370919,0.03698529499617083,5.777837124811318,-0.08850182108258675,0.03761751820827222,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-09-01,,5.598851594491029,,0.036223190357920716,False,-0.07230224655340844,5.622259732955835,-0.07442086409177318,0.03640554375446601,5.671153841044437,-0.0788461589555629,0.03678643720716042,5.75,-0.08598234603199462,0.03740066225165565,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-10-01,,5.576109840289522,,0.03604602820859912,False,-0.0702439419437999,5.598851594491029,-0.07230224655340844,0.036223190357920716,5.646353782233322,-0.0766015618626037,0.036593240513389615,5.722955344095926,-0.08353459554540432,0.03718997976317323,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-11-01,,5.554015499684894,,0.03587390952176976,False,-0.0682442332709412,5.576109840289522,-0.0702439419437999,0.03604602820859912,5.622259732955835,-0.07442086409177318,0.03640554375446601,5.696680597047608,-0.08115652776370919,0.03698529499617083,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-12-01,,5.5325501420687715,,0.03570669071984563,False,-0.06630145242225716,5.554015499684894,-0.0682442332709412,0.03587390952176976,5.598851594491029,-0.07230224655340844,0.036223190357920716,5.671153841044437,-0.0788461589555629,0.03678643720716042,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-01-01,,5.511695861516424,,0.03554423231261489,False,-0.06441397877309818,5.5325501420687715,-0.06630145242225716,0.03570669071984563,5.576109840289522,-0.0702439419437999,0.03604602820859912,5.646353782233322,-0.0766015618626037,0.036593240513389615,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-02-01,,5.491435261850039,,0.03538639878088129,False,-0.06258023783485545,5.511695861516424,-0.06441397877309818,0.03554423231261489,5.554015499684894,-0.0682442332709412,0.03587390952176976,5.622259732955835,-0.07442086409177318,0.03640554375446601,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-03-01,,5.4717514421272195,,0.03523305846341701,False,-0.06079869994155196,5.491435261850039,-0.06258023783485545,0.03538639878088129,5.5325501420687715,-0.06630145242225716,0.03570669071984563,5.598851594491029,-0.07230224655340844,0.036223190357920716,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-04-01,,5.452627982542592,,0.03508408344713384,False,-0.059067878973832144,5.4717514421272195,-0.06079869994155196,0.03523305846341701,5.511695861516424,-0.06441397877309818,0.03554423231261489,5.576109840289522,-0.0702439419437999,0.03604602820859912,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-05-01,,5.434048930730766,,0.03493934946038085,False,-0.057386331119272604,5.452627982542592,-0.059067878973832144,0.03508408344713384,5.491435261850039,-0.06258023783485545,0.03538639878088129,5.554015499684894,-0.0682442332709412,0.03587390952176976,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-06-01,,5.4159987884592296,,0.034798735769279825,False,-0.05575265366798998,5.434048930730766,-0.057386331119272604,0.03493934946038085,5.4717514421272195,-0.06079869994155196,0.03523305846341701,5.5325501420687715,-0.06630145242225716,0.03570669071984563,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-07-01,,5.398462498700065,,0.03466212507701167,False,-0.05416548384252717,5.4159987884592296,-0.05575265366798998,0.034798735769279825,5.452627982542592,-0.059067878973832144,0.03508408344713384,5.511695861516424,-0.06441397877309818,0.03554423231261489,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-08-01,,5.381425433069711,,0.03452940342597005,False,-0.05262349766105512,5.398462498700065,-0.05416548384252717,0.03466212507701167,5.434048930730766,-0.057386331119272604,0.03493934946038085,5.491435261850039,-0.06258023783485545,0.03538639878088129,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-09-01,,5.364873379626292,,0.03440046010270048,False,-0.05112540883293715,5.381425433069711,-0.05262349766105512,0.03452940342597005,5.4159987884592296,-0.05575265366798998,0.034798735769279825,5.4717514421272195,-0.06079869994155196,0.03523305846341701,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-10-01,,5.34879253101433,,0.03427518754554559,False,-0.04966996768573484,5.364873379626292,-0.05112540883293715,0.03440046010270048,5.398462498700065,-0.05416548384252717,0.03466212507701167,5.452627982542592,-0.059067878973832144,0.03508408344713384,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-11-01,,5.333169472946952,,0.034153481254919626,False,-0.048255960122759234,5.34879253101433,-0.04966996768573484,0.03427518754554559,5.381425433069711,-0.05262349766105512,0.03452940342597005,5.434048930730766,-0.057386331119272604,0.03493934946038085,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-12-01,,5.317991173015997,,0.03403523970613718,False,-0.046882206610295185,5.333169472946952,-0.048255960122759234,0.034153481254919626,5.364873379626292,-0.05112540883293715,0.03440046010270048,5.4159987884592296,-0.05575265366798998,0.034798735769279825,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-01-01,,5.303244969820665,,0.033920364264723564,False,-0.045547561193664876,5.317991173015997,-0.046882206610295185,0.03403523970613718,5.34879253101433,-0.04966996768573484,0.03427518754554559,5.398462498700065,-0.05416548384252717,0.03466212507701167,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-02-01,,5.288918562405659,,0.03380875910413611,False,-0.04425091054129293,5.303244969820665,-0.045547561193664876,0.033920364264723564,5.333169472946952,-0.048255960122759234,0.034153481254919626,5.381425433069711,-0.05262349766105512,0.03452940342597005,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-03-01,,5.2749999999999995,,0.03370033112582782,False,-0.04299117301599775,5.288918562405659,-0.04425091054129293,0.03380875910413611,5.317991173015997,-0.046882206610295185,0.03403523970613718,5.364873379626292,-0.05112540883293715,0.03440046010270048,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-04-01,,5.261477672047962,,0.033594989881586615,False,-0.041767297772702605,5.2749999999999995,-0.04299117301599775,0.03370033112582782,5.303244969820665,-0.045547561193664876,0.033920364264723564,5.34879253101433,-0.04966996768573484,0.03427518754554559,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-05-01,,5.248340298523805,,0.033492647498085414,False,-0.04057826388185415,5.261477672047962,-0.041767297772702605,0.033594989881586615,5.288918562405659,-0.04425091054129293,0.03380875910413611,5.333169472946952,-0.048255960122759234,0.034153481254919626,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-06-01,,5.2355769205222185,,0.03339321860358021,False,-0.03942307947778101,5.248340298523805,-0.04057826388185415,0.033492647498085414,5.2749999999999995,-0.04299117301599775,0.03370033112582782,5.317991173015997,-0.046882206610295185,0.03403523970613718,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-07-01,,5.223176891116661,,0.03329662025669481,False,-0.038300780931301404,5.2355769205222185,-0.03942307947778101,0.03339321860358021,5.261477672047962,-0.041767297772702605,0.033594989881586615,5.303244969820665,-0.045547561193664876,0.033920364264723564,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-08-01,,5.2111298664779175,,0.033202771877233,False,-0.03721043204588703,5.223176891116661,-0.038300780931301404,0.03329662025669481,5.248340298523805,-0.04057826388185415,0.033492647498085414,5.288918562405659,-0.04425091054129293,0.03380875910413611,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-09-01,,5.199425797245514,,0.03311159517896036,False,-0.036151123276704666,5.2111298664779175,-0.03721043204588703,0.033202771877233,5.2355769205222185,-0.03942307947778101,0.03339321860358021,5.2749999999999995,-0.04299117301599775,0.03370033112582782,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-10-01,,5.188054920144761,,0.03302301410429956,False,-0.03512197097189951,5.199425797245514,-0.036151123276704666,0.03311159517896036,5.223176891116661,-0.038300780931301404,0.03329662025669481,5.261477672047962,-0.041767297772702605,0.033594989881586615,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-11-01,,5.177007749842447,,0.03293695476088488,False,-0.03412211663547016,5.188054920144761,-0.03512197097189951,0.03302301410429956,5.2111298664779175,-0.03721043204588703,0.033202771877233,5.248340298523805,-0.04057826388185415,0.033492647498085414,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-12-01,,5.166275071034386,,0.03285334535992281,False,-0.03315072621112769,5.177007749842447,-0.03412211663547016,0.03293695476088488,5.199425797245514,-0.036151123276704666,0.03311159517896036,5.2355769205222185,-0.03942307947778101,0.03339321860358021,severely_adverse
